author_id,doc_id,chunks (1500)
6973,18424,632
9588,26352,630
5121,13581,630
9819,25860,630
5466,14500,630
5633,15039,630
5809,15357,630
2404,5939,630
611,1375,630
1582,3789,630
7075,19585,630
7075,19589,630
7194,18875,630
3201,8587,630
8729,22737,630
7209,18934,630
1680,8465,630
8108,22835,630
8202,21484,630
3670,9334,630
8625,22406,630
3838,10294,630
3970,10146,630
4074,10512,630
1680,19113,630
1680,25476,630
9399,25803,629
5975,15773,629
7479,19767,629
75,8001,628
1831,4374,628
9772,27055,627
1177,2735,627
9821,25865,627
405,868,627
10058,26447,627
5025,13235,627
10216,26800,627
1400,3224,627
2521,6246,627
2765,7006,627
2977,7609,627
7039,18533,627
7075,19557,627
3351,8569,627
3496,8882,627
1680,7980,627
3556,9064,627
8271,21621,627
8812,22886,627
9032,24669,627
3990,10330,627
1680,16389,627
4281,11121,627
1680,25459,627
1680,25477,627
235,476,626
5271,13939,625
5358,14290,625
6464,16964,625
6909,18282,625
6911,27429,625
11120,29009,624
4606,12065,624
10617,27764,624
4821,12716,624
10501,28216,624
1884,4505,624
9821,25878,624
5121,13582,624
5165,13665,624
5249,20215,624
2102,5476,624
2492,6190,624
2521,6247,624
606,1366,624
7075,19603,624
7546,19894,624
7750,20451,624
7784,20541,624
1680,8459,624
8358,21812,624
8359,21795,624
3722,10010,624
8812,22884,624
8827,22962,624
8844,24087,624
9065,23740,624
6923,18315,622
10091,26521,621
414,880,621
9457,24886,621
5015,13208,621
10107,26570,621
1450,3343,621
9526,25048,621
6166,17088,621
10975,28601,621
618,1397,621
1566,3915,621
6459,16955,621
2791,7047,621
6780,18701,621
7003,18476,621
7075,19565,621
3140,8062,621
7133,18774,621
7165,18817,621
7439,19667,621
3311,8483,621
7679,20343,621
3496,8887,621
3642,9263,621
8305,21702,621
3709,9402,621
8361,24809,621
829,8632,621
8084,21257,621
1680,10092,621
8477,22066,621
3838,10300,621
3862,9799,621
1074,2487,621
1680,25445,621
75,112,620
10650,27821,618
30,21148,618
10613,27736,618
4894,12910,618
9511,24997,618
5019,13220,618
9957,26163,618
1346,3096,618
9237,24243,618
2117,5183,618
10237,26839,618
2117,5186,618
10665,27866,618
2170,5369,618
9237,24239,618
2218,5453,618
551,1207,618
2452,6093,618
6076,16050,618
6294,16506,618
1566,3919,618
2791,7052,618
7075,19579,618
7075,19583,618
185,304,618
3201,8156,618
3201,8158,618
1680,7969,618
8478,23138,618
1680,10777,618
877,2092,618
4003,10360,618
1074,2485,618
338,753,618
30,39,618
4423,11436,618
1680,24371,618
1680,25456,618
1680,25472,618
5929,15664,617
5988,15836,617
7479,19751,617
105,163,616
1867,4783,616
9554,25105,615
1171,2721,615
10119,26597,615
4821,13422,615
9071,24852,615
4865,12849,615
10857,28254,615
4894,12912,615
10999,28875,615
2117,5190,615
10975,28610,615
5641,15063,615
10989,28648,615
1450,3333,615
9959,26187,615
5871,15495,615
1474,3415,615
1566,3923,615
1566,3924,615
2723,6815,615
2892,7388,615
6770,17774,615
7075,19576,615
7075,19578,615
7075,19607,615
7102,19624,615
7353,19367,615
3403,8714,615
1680,7959,615
1680,8425,615
3612,9201,615
850,2013,615
3990,10331,615
4173,10810,615
4281,11665,615
1680,24369,615
1680,24376,615
1680,25446,615
1680,25460,615
9457,24883,613
7490,19790,613
9468,24923,613
7964,20923,613
7981,20985,613
10407,27252,612
1711,27698,612
9526,25045,612
4702,12350,612
10647,27807,612
388,844,612
9071,24855,612
1278,2954,612
10834,28692,612
1321,3044,612
10191,26717,612
5027,13298,612
5142,13608,612
2117,5166,612
6055,16011,612
1535,3675,612
2791,7051,612
1680,4516,612
6724,17629,612
2971,7602,612
7055,18573,612
7071,18635,612
7075,19580,612
7272,28368,612
3309,24382,612
7630,20170,612
3503,8905,612
1680,7975,612
1680,8432,612
3605,9173,612
8825,22961,612
3930,9915,612
4171,10808,612
1074,2482,612
1680,24374,612
1680,25474,612
9523,25031,609
1278,2952,609
10341,27072,609
1336,3077,609
9457,24869,609
2117,5184,609
10593,27679,609
5343,14366,609
10072,26468,609
5388,14361,609
10914,28374,609
5694,27902,609
6324,17450,609
628,1425,609
6401,17714,609
6532,17168,609
6780,18711,609
2954,7552,609
7075,19573,609
7091,18668,609
3267,8268,609
1680,8458,609
7968,20968,609
8181,21422,609
8554,22292,609
8554,22293,609
8844,25210,609
8942,23324,609
8965,23452,609
3848,9774,609
1680,24370,609
1680,25450,609
4451,11591,609
235,477,608
10980,28620,606
4821,13426,606
10291,26959,606
5087,13523,606
9071,24843,606
2128,5274,606
9827,25916,606
5588,14884,606
10431,27290,606
5713,15179,606
1450,3327,606
2378,5875,606
2413,6339,606
6000,15869,606
6025,15920,606
6166,17094,606
1529,3637,606
2527,6263,606
618,1398,606
1566,3921,606
1616,3859,606
6535,17199,606
6596,17396,606
3083,7843,606
7054,18569,606
7075,19562,606
3116,7896,606
7102,19625,606
7102,19629,606
7140,18786,606
749,1690,606
7630,20164,606
3612,9191,606
8358,21808,606
1680,8462,606
8823,22946,606
3999,10350,606
4003,10369,606
4003,10992,606
1025,2409,606
1123,2604,606
9457,24864,605
6855,18079,605
8857,23041,605
105,164,604
10650,27814,603
2117,5179,603
9588,26323,603
5386,14338,603
10057,26433,603
5458,14477,603
10117,26591,603
1400,3425,603
11012,28920,603
5905,25911,603
9996,26305,603
627,1417,603
9869,26013,603
1636,3891,603
2788,21577,603
6562,17312,603
7075,19584,603
7288,20122,603
3306,8410,603
764,1732,603
1680,7944,603
1680,8420,603
7939,20847,603
8358,21801,603
9049,24782,603
8368,21830,603
8409,21928,603
8801,22855,603
8825,22952,603
8358,21809,603
4351,11241,603
4359,11254,603
1680,24367,603
1680,24368,603
235,473,602
50,13339,602
9399,25791,601
5279,14023,601
9457,24888,601
7392,20919,601
11120,29011,600
4638,27324,600
9656,26531,600
4652,12222,600
9502,24972,600
1919,4673,600
9879,26038,600
1937,4716,600
9579,25266,600
2057,5059,600
10861,28259,600
2157,5344,600
9996,26306,600
2471,10774,600
6732,25439,600
7071,18642,600
7096,18676,600
7102,19616,600
7187,18865,600
3275,8286,600
3308,23977,600
775,1747,600
3456,8807,600
8242,21565,600
3722,9999,600
9032,24673,600
3838,10299,600
3879,9826,600
4003,10993,600
4499,27119,600
9523,25026,597
5025,13236,597
9457,25973,597
5044,13340,597
9996,26308,597
5121,13583,597
10613,27735,597
5165,13666,597
9588,25305,597
5339,14244,597
10665,28361,597
2233,5507,597
10661,27861,597
2233,5516,597
5838,15436,597
2414,23725,597
2452,6097,597
6340,24665,597
682,1517,597
6488,17049,597
6596,17395,597
2834,7232,597
6724,17628,597
6832,18028,597
7711,20396,597
7933,20835,597
3794,9618,597
8823,22947,597
3838,10296,597
9044,23681,597
970,2310,597
3999,10347,597
1680,22154,597
1816,4350,596
2015,19884,596
2033,5015,596
235,481,596
9709,25588,594
1748,4097,594
10237,26841,594
4651,12220,594
9613,26376,594
4702,12352,594
9090,23815,594
1177,2734,594
9951,26149,594
1774,4192,594
10975,28591,594
1278,2950,594
10237,26843,594
2105,5149,594
3472,8828,594
541,1175,594
5615,14986,594
589,1303,594
5903,27059,594
2714,6798,594
6728,17641,594
727,1597,594
2901,12759,594
3075,7828,594
7075,19570,594
7075,20550,594
7209,18933,594
3283,8800,594
8825,22953,594
7538,19881,594
1680,7939,594
7750,20460,594
1680,8433,594
3667,9307,594
235,475,594
850,2014,594
8821,26166,594
9065,23738,594
4281,11116,594
9457,24881,593
5956,15722,593
1848,4405,592
176,281,592
9237,24264,591
4683,12306,591
10617,27752,591
4733,12409,591
10975,28592,591
4754,12473,591
9071,24847,591
5087,13522,591
9772,27062,591
2319,5778,591
5801,15341,591
5903,27049,591
6076,16068,591
6373,16743,591
2680,6715,591
6535,18034,591
7040,18536,591
7075,20553,591
7098,18679,591
7203,18921,591
3244,8673,591
3318,8504,591
1680,7968,591
7782,20530,591
8232,22560,591
8293,22671,591
8711,23733,591
9037,23616,591
3982,10320,591
4003,10371,591
1025,2402,591
4273,11106,591
4314,11186,591
4406,11413,591
33,19151,590
37,16475,590
9494,24960,589
4578,11876,588
9757,25702,588
1884,4501,588
10999,28859,588
2078,5089,588
9071,24851,588
2094,5122,588
9588,26322,588
515,1098,588
10650,27825,588
2157,24756,588
10220,26812,588
5432,14464,588
10300,26974,588
604,1484,588
10058,26448,588
1571,3766,588
2678,6702,588
6580,17348,588
2814,7094,588
2832,7198,588
6602,17411,588
6843,21810,588
3050,7774,588
7075,19592,588
1680,7952,588
3116,7898,588
7711,20397,588
7789,20580,588
1680,8444,588
1680,8455,588
3696,9377,588
8358,21818,588
3722,10007,588
8728,23787,588
3990,10329,588
3999,10348,588
4091,10553,588
4319,11193,588
132,746,586
235,478,586
10834,28165,585
2117,5187,585
9457,25974,585
1394,3177,585
9523,25028,585
5564,14813,585
9237,24237,585
5564,14814,585
10501,28221,585
7075,19591,585
9643,25412,585
5988,15847,585
6184,16297,585
1566,3920,585
2678,6703,585
2680,6723,585
6425,18166,585
6532,17162,585
2765,7003,585
7194,18898,585
7209,18940,585
7272,28360,585
7272,28359,585
1680,7947,585
1680,7958,585
1680,7973,585
1680,8428,585
7981,20984,585
1680,8471,585
8271,21616,585
8271,21620,585
8342,21765,585
8801,22854,585
8801,22856,585
9032,24668,585
3838,10304,585
9065,23747,585
8084,21255,585
4091,10559,585
1025,2404,585
4259,11634,585
341,763,585
1680,25454,585
4457,14743,585
1867,4788,584
2057,5060,584
37,16474,584
10407,27251,582
5027,13297,582
10341,27071,582
5262,13920,582
10650,27827,582
551,1208,582
10613,27730,582
2403,5934,582
2403,5936,582
2765,7009,582
2814,7088,582
6718,18484,582
6718,18483,582
6728,17645,582
3722,10018,582
7102,19617,582
7133,18776,582
7288,19230,582
3403,8717,582
1680,7938,582
1680,7943,582
1680,7970,582
3556,9054,582
1680,8439,582
1680,8440,582
1680,8441,582
1680,8452,582
1680,8457,582
1680,8456,582
3657,15765,582
8478,23128,582
8528,22241,582
8705,22612,582
891,2124,582
8825,22963,582
9028,23599,582
3970,10158,582
1680,19121,582
4351,11240,582
9457,24887,581
7479,19764,581
1919,4674,580
151,453,580
10476,27382,579
4732,12403,579
10361,27114,579
3331,8534,579
9554,25104,579
8478,23129,579
10613,27737,579
5643,15066,579
9134,23924,579
5850,15462,579
2435,6391,579
604,1354,579
1533,3665,579
6324,16588,579
6324,16610,579
6832,18024,579
6832,18027,579
7040,18535,579
1680,6962,579
3316,8490,579
1680,6969,579
1680,7445,579
7617,20131,579
1680,7940,579
775,1768,579
1680,7946,579
1680,7951,579
7697,20372,579
1680,7964,579
1680,7967,579
1680,7972,579
1680,8438,579
1680,8445,579
1680,8463,579
3701,9383,579
8358,21803,579
8468,23073,579
8552,23386,579
8661,23587,579
3838,10297,579
967,2298,579
328,4142,579
1109,2558,579
1109,2559,579
1680,24373,579
4423,11440,579
4451,11583,579
355,786,579
6400,16858,577
9554,25106,576
4690,12323,576
10075,27449,576
1680,9568,576
10570,27607,576
114,2021,576
10146,26640,576
4952,13021,576
9841,25931,576
1278,2949,576
2005,4977,576
5064,13385,576
5087,13521,576
2168,19137,576
5406,14416,576
5544,15451,576
2233,5517,576
5641,15062,576
2472,6137,576
6324,17460,576
6549,17227,576
3201,8586,576
3201,8162,576
3244,8239,576
205,353,576
1680,6963,576
3318,8500,576
3318,8502,576
3428,8765,576
1680,7941,576
1680,7955,576
1680,8421,576
1680,8427,576
9122,23871,576
1680,8446,576
1680,8464,576
1680,8470,576
1680,8468,576
1680,8477,576
8342,21772,576
1011,2375,576
1680,19104,576
1680,22138,576
1097,2537,576
4517,11742,576
161,697,574
235,474,574
10057,26440,573
4770,12501,573
10258,26875,573
4938,12986,573
10393,27201,573
4962,13071,573
11178,29136,573
4988,13112,573
9772,27053,573
5585,14880,573
1504,3568,573
6265,16459,573
2639,6595,573
7203,18911,573
3235,8215,573
1680,6967,573
7782,20529,573
1680,8435,573
7906,20788,573
1680,8453,573
8130,21328,573
8625,22409,573
8650,22479,573
8844,25221,573
912,2156,573
4003,10991,573
307,671,573
1680,19115,573
4177,10819,573
1080,2510,573
340,760,573
8,28380,572
9312,24516,570
4993,13140,570
9560,27116,570
4993,13800,570
427,949,570
5243,13847,570
7511,19828,570
2128,5270,570
5404,14406,570
1416,3751,570
1424,3284,570
2424,5982,570
604,1483,570
2492,6198,570
2550,6292,570
9071,24858,570
7054,18567,570
7102,19619,570
7288,20120,570
1680,6961,570
1680,6968,570
7639,20217,570
775,1766,570
1680,7956,570
1680,7962,570
1680,7971,570
7793,20586,570
1680,8434,570
1680,8436,570
1680,8461,570
8130,21329,570
8358,21816,570
50,70,570
3805,10176,570
8626,22410,570
1680,7966,570
1025,2405,570
1680,19122,570
1680,19132,570
1680,20008,570
4259,11630,570
9423,24768,569
5327,14226,569
5932,15690,569
8485,22097,569
4542,11794,568
10975,28605,567
1177,2933,567
10593,27680,567
1315,3036,567
9790,25765,567
5487,14540,567
2234,5525,567
5643,15067,567
2471,6134,567
6166,17086,567
1535,3668,567
2643,6601,567
6381,16799,567
1680,6970,567
6778,17812,567
3107,7883,567
3201,8165,567
3275,8291,567
1680,6965,567
1680,7471,567
1680,7937,567
1680,7948,567
1680,7953,567
1680,7960,567
1680,7977,567
1680,8442,567
1680,8443,567
1680,8447,567
1680,8450,567
1680,8466,567
8097,21281,567
1680,8478,567
8288,21646,567
8305,21700,567
8305,21701,567
8820,22944,567
9040,23659,567
3868,9810,567
1680,7949,567
3959,28134,567
4030,10439,567
1025,2412,567
4259,11633,567
1114,2565,567
1680,25447,567
4480,11649,567
7482,20758,565
10975,28596,564
1683,3972,564
9996,26309,564
4993,13799,564
9560,25117,564
1315,3034,564
10501,28219,564
481,1047,564
9588,26331,564
515,1106,564
10975,28585,564
525,1134,564
11104,28982,564
526,1141,564
11104,28980,564
5535,14682,564
5615,14985,564
1420,3280,564
5753,15265,564
5784,15318,564
2403,5938,564
1474,3661,564
2606,6548,564
2702,6758,564
9071,23765,564
9071,23776,564
6718,17622,564
6778,17811,564
7003,18477,564
7174,18831,564
1680,7447,564
1680,7957,564
7750,20454,564
1680,7965,564
1680,7974,564
7798,20592,564
1680,7981,564
1680,8451,564
1680,8467,564
1680,8474,564
936,2228,564
9065,23742,564
3999,10349,564
1025,2403,564
1680,19117,564
1680,24372,564
4559,11819,562
10975,28607,561
829,1936,561
9523,25036,561
4652,12223,561
9346,24588,561
4938,12987,561
9588,25308,561
1278,2953,561
10403,27221,561
5015,13209,561
8825,22959,561
1400,3452,561
5609,18177,561
3726,9456,561
2424,5979,561
2462,6122,561
6156,16261,561
618,1396,561
6718,23517,561
1680,6964,561
7136,18779,561
3201,8596,561
3289,8369,561
1680,7462,561
3418,8740,561
1680,8424,561
1680,8426,561
1680,8431,561
1680,8454,561
9339,24558,561
8285,21640,561
3701,9384,561
8478,22078,561
8844,25238,561
3816,23728,561
9049,24789,561
1020,2394,561
4126,10635,561
1680,19123,561
1680,19129,561
118,1633,560
1857,4425,560
10650,27822,558
4733,12407,558
10986,28641,558
4952,13022,558
9958,26172,558
425,945,558
10364,27124,558
1326,3054,558
5410,14422,558
543,1185,558
5609,14968,558
2289,5711,558
82,6498,558
5880,15571,558
6069,16038,558
2473,6545,558
6516,22675,558
6580,17350,558
2896,7397,558
6832,18026,558
3201,8157,558
7203,18916,558
3222,21666,558
3275,8285,558
1680,6960,558
1680,6966,558
3369,8613,558
1680,7942,558
1680,7945,558
1680,7954,558
7884,22223,558
3612,9186,558
8293,21653,558
8421,21951,558
8674,22557,558
271,587,558
3999,10351,558
4030,10430,558
1680,8473,558
4173,10811,558
1680,19128,558
4257,11075,558
340,756,558
340,757,558
4497,12259,558
5973,15768,557
7450,19695,557
7906,20781,557
1852,4416,556
1926,4698,556
2087,5099,556
33,18233,556
10613,27726,555
4702,12348,555
9998,26314,555
4770,12500,555
10405,27243,555
4821,13421,555
10291,26961,555
5386,14343,555
5410,14424,555
2383,5881,555
2401,5928,555
2401,5929,555
2413,6333,555
2435,6399,555
601,1347,555
924,2203,555
1566,3742,555
2702,6760,555
1636,3890,555
9134,23926,555
6530,17994,555
6580,17349,555
6724,17630,555
3041,7757,555
3816,13484,555
7129,25120,555
7511,19825,555
1680,7444,555
775,1767,555
1680,7961,555
1680,7963,555
1680,7976,555
1680,8422,555
7879,20747,555
7884,20752,555
790,1983,555
1680,8469,555
8728,23786,555
8820,22917,555
8844,24093,555
3820,9728,555
3837,9754,555
3838,10293,555
3868,9809,555
1025,2411,555
4126,10637,555
1680,19116,555
4189,10945,555
1680,19133,555
1074,2489,555
338,752,555
1680,23236,555
1680,25458,555
214,385,554
9399,25792,553
7981,20986,553
9656,25499,552
7538,19876,552
10314,27022,552
1450,3330,552
9656,26527,552
5809,15356,552
9656,25501,552
2424,5980,552
10504,27454,552
5112,16573,552
2527,6255,552
612,1384,552
6373,16760,552
6381,16790,552
6324,16630,552
2680,6724,552
6601,17408,552
1680,8437,552
7217,18951,552
761,1727,552
1680,7467,552
7775,20509,552
1680,7979,552
1680,8429,552
221,413,552
1680,8460,552
1680,8476,552
8202,21473,552
3736,9481,552
8552,23364,552
3848,9780,552
3894,9852,552
4091,10555,552
1025,2406,552
1680,19105,552
1680,19107,552
1680,19118,552
1680,19120,552
1680,20017,552
1680,23261,552
4419,11431,552
11066,28908,549
1728,4070,549
10501,28218,549
1197,2793,549
7479,19763,549
5242,14542,549
5243,13843,549
525,1133,549
5388,14356,549
5749,15245,549
2369,5853,549
2424,5981,549
2490,6186,549
606,1370,549
6387,16817,549
6401,18614,549
1643,9472,549
682,1514,549
2723,6814,549
6532,17144,549
2765,7000,549
2791,7049,549
6780,18706,549
6860,18086,549
3023,7720,549
7177,18840,549
7203,18917,549
7353,19362,549
775,1758,549
8048,21200,549
1680,8472,549
1680,8475,549
3612,9208,549
3707,9935,549
3738,9483,549
8552,24450,549
9028,23597,549
9040,23663,549
9049,23709,549
1680,19106,549
1680,19131,549
2014,4991,548
2094,5123,548
256,544,548
11120,29008,546
4570,11858,546
10974,28571,546
31,40,546
9821,25887,546
1197,2792,546
10340,27070,546
5243,13844,546
10813,28122,546
5262,13921,546
9656,26529,546
2117,5181,546
10461,27354,546
5388,14359,546
5519,14641,546
5674,15126,546
2369,5851,546
1450,3340,546
6324,16611,546
1566,3732,546
9210,24166,546
6532,17178,546
6535,18044,546
2971,7575,546
6798,17949,546
3403,8713,546
1680,7978,546
1680,8448,546
3726,9457,546
3736,9479,546
8552,24442,546
3814,9665,546
9040,23657,546
3848,9776,546
1025,2410,546
4159,10711,546
1680,19127,546
1680,19130,546
338,750,546
5326,14222,545
6903,18260,545
7447,19690,545
121,192,544
185,309,544
267,565,544
10975,28613,543
4732,12400,543
10501,28211,543
9237,24240,543
11140,29044,543
1278,2958,543
5059,13377,543
1400,3207,543
5404,14410,543
5487,14539,543
2403,5937,543
2452,6095,543
2486,6180,543
2765,7001,543
2971,7588,543
7067,19544,543
7163,18814,543
7194,18872,543
7272,21142,543
7292,19243,543
3306,8416,543
1680,6955,543
9049,23699,543
7921,20819,543
1680,8449,543
8018,21049,543
8626,22427,543
9028,23603,543
4091,10550,543
1025,2408,543
4148,10674,543
1680,19108,543
1680,19119,543
4250,11062,543
4259,11080,543
27,21162,542
7482,20759,541
5929,15674,541
9386,24679,541
6903,18254,541
7965,20960,541
10613,27727,540
1689,9977,540
11178,29131,540
4772,12537,540
9821,25885,540
414,881,540
9656,26526,540
1831,4373,540
9656,26528,540
1197,2794,540
9656,26525,540
8421,21952,540
10975,28598,540
4884,12889,540
9656,25498,540
1937,4714,540
1964,4776,540
2107,5152,540
5386,14346,540
1400,3206,540
2234,5870,540
2265,5600,540
1416,21184,540
121,1309,540
2435,6393,540
3838,10302,540
2702,6761,540
2735,6847,540
708,1572,540
2832,7200,540
7058,18577,540
7075,19561,540
7165,18818,540
7177,18841,540
7184,18858,540
3201,8599,540
7203,18926,540
3244,8676,540
3244,8682,540
7750,20455,540
819,1900,540
3722,9997,540
868,2059,540
8801,22862,540
943,2254,540
3955,9975,540
3999,10345,540
89,4906,540
1025,2407,540
4126,10640,540
1680,19125,540
4219,11004,540
9040,23662,540
10999,28865,537
5404,14411,537
10699,27951,537
1400,3457,537
10501,28220,537
5643,15065,537
9656,25504,537
1450,3341,537
10532,27531,537
6132,16184,537
10914,28373,537
606,1364,537
10914,28372,537
6166,17084,537
1543,26656,537
6324,17461,537
6381,16797,537
9399,24719,537
2765,7004,537
2971,7573,537
3045,7765,537
3201,8593,537
3267,28367,537
7426,19530,537
3429,9298,537
3496,8886,537
8048,21199,537
3816,11505,537
8820,22945,537
9037,23630,537
3838,10305,537
936,2236,537
986,2334,537
1680,19080,537
1680,19087,537
1680,20065,537
4423,11438,537
224,426,536
9656,26530,534
4533,17647,534
9656,25502,534
4820,12715,534
10501,28217,534
2102,5142,534
9882,26044,534
2129,5278,534
10422,27276,534
5458,14482,534
10405,27245,534
5570,15590,534
10988,28647,534
5614,14983,534
9869,26014,534
7798,20591,534
604,1482,534
7511,19822,534
2577,6422,534
6324,17452,534
2791,7050,534
2852,15305,534
6782,17836,534
3838,10295,534
8017,21048,534
3848,9781,534
8333,21750,534
841,2104,534
3736,9480,534
3766,9529,534
4091,10551,534
1680,19124,534
1680,19126,534
9288,24471,534
1680,23262,534
9399,25822,533
9399,25826,533
6400,18591,533
6444,16937,533
7439,20649,533
2014,4989,532
2045,5030,532
2050,5039,532
50,69,532
10107,26568,531
1738,4084,531
9588,26345,531
1177,2931,531
10486,27392,531
3848,9779,531
515,1107,531
9134,23923,531
5399,14384,531
5570,15589,531
2289,5704,531
2435,6412,531
1566,3914,531
6381,16791,531
6381,16792,531
6381,16802,531
1658,3932,531
9513,25008,531
6770,17778,531
2971,7601,531
8384,21866,531
3075,7822,531
7075,19560,531
7096,18677,531
7102,19633,531
7129,25121,531
3201,8164,531
7523,19847,531
7775,20510,531
7589,19967,531
7589,19968,531
3605,9172,531
8342,21770,531
8478,23114,531
9134,23927,531
8801,22860,531
3816,14160,531
3816,14924,531
986,2330,531
3999,10346,531
4116,10621,531
4257,11073,531
4570,11854,530
131,215,530
298,2458,530
5975,15776,529
6400,18592,529
9457,24870,529
6860,18085,529
9856,25981,528
1901,4630,528
10987,28644,528
1919,4682,528
10531,27517,528
4993,13147,528
1965,4792,528
1315,3035,528
5235,13767,528
5242,14545,528
9154,23966,528
2117,5189,528
1400,27519,528
2263,5593,528
5725,15196,528
589,1306,528
1533,3664,528
1536,3686,528
2643,6602,528
9541,25075,528
6532,17169,528
6547,17221,528
6575,17343,528
6770,17781,528
6781,17833,528
7165,18819,528
7194,18890,528
761,1719,528
7607,20077,528
3429,8766,528
8305,21687,528
8666,22520,528
9122,23869,528
9037,23615,528
27,22192,528
9199,24142,528
27,21161,528
10719,27986,525
1194,2789,525
9656,25500,525
5089,14198,525
2107,5153,525
5283,14780,525
2158,13099,525
1450,3328,525
6114,16145,525
606,1361,525
6296,16512,525
6370,18761,525
6381,16795,525
2680,6709,525
6420,16905,525
1627,3880,525
2714,6799,525
9526,25049,525
2765,7005,525
2834,14309,525
6728,17656,525
7075,19556,525
1680,6956,525
3308,14354,525
9399,25795,525
9191,24122,525
1680,8423,525
7832,20665,525
3736,9478,525
8848,23021,525
9037,23636,525
3908,9883,525
8812,22885,525
9199,24138,525
1958,21061,524
10441,27316,522
4636,12201,522
10107,26566,522
4702,12339,522
10091,26520,522
4702,12342,522
11106,28984,522
4993,13788,522
10405,27241,522
1378,3153,522
10300,26975,522
2128,5275,522
10613,27739,522
118,1625,522
5564,14812,522
541,1172,522
2397,21156,522
2435,6396,522
2435,6407,522
598,1343,522
6324,16627,522
6352,16692,522
6810,17977,522
7102,19636,522
7349,19348,522
7353,19372,522
1680,6959,522
9283,24461,522
7618,20146,522
7832,20661,522
224,427,522
8202,21481,522
841,2103,522
8528,22236,522
8529,22242,522
8610,22375,522
8844,25244,522
7203,18918,522
5988,15835,521
7479,19749,521
7482,20760,521
4583,11966,520
2094,5121,520
9800,25784,519
4614,12160,519
10300,26976,519
4683,12309,519
9912,26090,519
4690,12321,519
4770,12502,519
4807,12699,519
4993,13127,519
5047,13356,519
5388,14357,519
5424,14451,519
5475,14523,519
2369,5854,519
5840,15444,519
6076,16052,519
2473,6544,519
606,1372,519
612,1382,519
2606,6547,519
6381,16793,519
6381,16794,519
6381,16798,519
6381,16800,519
9656,25503,519
2950,7535,519
3023,7719,519
3041,18335,519
7129,21960,519
7272,23727,519
1680,6957,519
1680,7442,519
1680,7446,519
3331,8537,519
3429,9300,519
9134,23929,519
1680,10094,519
8820,24005,519
306,662,519
4116,10608,519
1680,20010,519
4451,11590,519
6860,18089,517
10905,28353,516
4559,11824,516
10405,27235,516
372,812,516
10501,27434,516
4884,12878,516
10617,27751,516
30,20107,516
10719,27987,516
1334,3068,516
2072,5080,516
5475,14521,516
118,1630,516
5871,15497,516
2413,6334,516
7884,22227,516
2472,6146,516
2492,6193,516
6313,16569,516
6324,16621,516
1680,4220,516
7353,19360,516
3289,8347,516
1680,6958,516
8730,22745,516
306,663,516
4074,27246,516
9237,24254,516
1074,2481,516
1680,23229,516
340,759,516
235,479,514
30,20106,514
282,617,514
298,21590,514
10975,28581,513
4606,12061,513
9819,25859,513
8812,23920,513
10075,27447,513
2102,5475,513
10269,26925,513
3718,9433,513
10999,28886,513
5283,14776,513
10504,27455,513
5341,14250,513
10405,27242,513
1424,3285,513
5809,15355,513
2404,5941,513
6075,20086,513
2631,6581,513
2765,7007,513
6903,18258,513
3201,8597,513
3289,8362,513
1680,6950,513
3330,8533,513
7538,19883,513
3369,8612,513
3493,8875,513
9399,24709,513
841,2105,513
9037,23625,513
7750,20458,513
986,2335,513
4126,10638,513
1680,19086,513
4159,10713,513
110,172,512
6924,18321,512
75,111,512
10082,26503,510
4702,12345,510
10650,27824,510
4753,12447,510
8801,22861,510
1363,3127,510
2117,5167,510
2187,5396,510
1447,3315,510
2387,5897,510
7921,20818,510
1474,3649,510
606,1360,510
2581,6434,510
1536,3682,510
1643,3902,510
9037,23629,510
9575,26202,510
9656,25505,510
6532,17155,510
6687,17570,510
6776,17804,510
7102,19626,510
761,1724,510
3656,9283,510
224,428,510
3709,9398,510
8368,21829,510
8478,23151,510
841,1957,510
8626,22432,510
8825,22960,510
9065,23741,510
9343,24565,510
4159,10695,510
4159,10724,510
1680,23263,510
4452,27931,510
5327,14224,509
6400,17685,509
7464,19729,509
9399,25794,509
1867,4474,508
75,8008,508
11104,28981,507
4614,12156,507
10237,26838,507
4702,12347,507
9882,26043,507
1400,3470,507
1416,3522,507
552,1213,507
2387,5887,507
6000,15868,507
595,1333,507
606,1359,507
6381,16796,507
9772,27061,507
6532,17163,507
6602,17410,507
2832,7211,507
2971,7589,507
3133,8036,507
7220,18959,507
7254,19028,507
3289,8357,507
8552,24449,507
1680,6946,507
1680,6952,507
1680,7450,507
1680,7925,507
9237,24251,507
7750,20450,507
3496,8884,507
8106,27829,507
8186,21428,507
8210,21511,507
877,2093,507
4091,10554,507
4159,10721,507
1680,20009,507
1680,20014,507
4578,11877,506
132,749,506
7433,19553,505
7964,20945,505
11169,29099,504
4702,12340,504
10975,28584,504
4807,12698,504
10891,28321,504
1872,4480,504
10975,28588,504
4993,13796,504
10999,28887,504
1976,14247,504
1346,3095,504
2120,5197,504
8084,21261,504
9526,25040,504
2492,6196,504
8835,22983,504
9028,23598,504
3289,8359,504
1680,6954,504
3316,8493,504
3562,9072,504
8210,21513,504
8626,22435,504
9037,23642,504
4003,10362,504
1020,2393,504
4253,11065,504
6924,18320,502
30,20109,502
10405,27236,501
4614,12162,501
10650,27817,501
4683,12310,501
10157,26659,501
4702,12343,501
10107,26567,501
4833,12799,501
9996,26310,501
